user_index,Covariate1,Covariate2,Covariate3,price_item_0,price_item_1,item_bought
0,4.319064709351324,4.917635585844132,6.0548730811194815,1.65978543081894,3.5983036373284714,0
1,6.375839563899996,7.2286080539157425,1.32452119348693,13.120469086428109,2.5782805294649966,1
2,1.5240102298240052,0.3937720248810139,4.873625622257857,27.145855221931125,4.538327648326266,-1
3,1.2437588537936162,1.6510833498553334,2.268083488263369,5.275166234834946,14.818789918661608,0
4,2.5103264311243385,8.265983741978324,4.602699482602835,12.681638351013056,6.8093357593996675,0
5,0.6287967307963427,1.1671312714995152,1.853878888721888,22.826843510781895,10.981100448007739,-1
6,4.462501579799571,4.31737641982356,5.6435575266532085,14.156135510178757,26.868375363040066,-1
7,1.479283402237555,6.531594233603723,2.816451554393314,13.533647678390585,15.430000173406992,-1
8,1.5428147987704932,3.3209055617461973,0.4593072781228583,2.677018458955886,8.73245116770855,0
9,5.314241807314789,0.316997802504891,2.3037410755070327,25.16777176977452,12.793197195812212,-1
10,2.078256138317366,0.8402665716903674,1.8582780683609843,1.6578650824153696,23.102231868311602,0
11,3.7620243423576567,6.456133712981288,10.0671487252177,22.057802429425998,3.7604162792140845,-1
12,2.845931164481844,2.6194883977340684,0.0111677447250764,12.545045603965148,11.807549384962815,1
13,2.0257254353851484,5.557899043539799,3.949020058583132,19.755629771856693,8.933913225028236,-1
14,1.122010953540442,3.713620467135252,1.4688394173223138,11.44902311846492,7.6005555730088545,1
15,3.2787801248102344,3.3496199987341884,2.2392772064603514,16.174040577119122,10.147075832088307,-1
16,0.9325063557705872,2.901389677515267,5.653862732238527,7.346967646644533,2.6462044254051476,1
17,1.0374946258730262,3.530409750606285,4.557642048308388,3.714020233597401,12.161680753291991,0
18,0.9577791754682506,4.065121073796175,5.211705240651598,14.180855539649889,1.8697289753230448,1
19,5.236556739328707,1.5576502366596452,4.920574601045471,1.7822258954796597,21.08900052482124,0
20,3.058605868222145,2.8567381883379994,4.5004083372290085,18.977912530576592,13.516065166070396,-1
21,0.7113384312652429,3.792684921397764,0.9823463907687529,9.613306414568761,7.476063305616294,1
22,6.280676610828942,0.8244964288143886,0.810862948177586,40.57564231698993,24.239074429184033,1
23,2.156849476105675,5.756320070682078,0.7241974383932095,19.08189335792657,4.333055667226364,1
24,0.5997773641889801,12.205462740364108,0.166585221490044,8.799289810253244,8.403728146244243,1
25,0.4148630566463578,0.3340571702158661,0.9909604231068988,4.7859608077945275,17.30520774610292,-1
26,0.1839749996090999,5.464441412098689,4.700604112742617,5.644799181459842,5.86054532449076,-1
27,0.2470972815091977,3.65292577999769,0.7624505654128073,10.483198646779588,10.52516617579469,1
28,0.1269471049930746,1.6913565163395128,5.970782508990833,2.2122424432588743,13.081729100533154,-1
29,3.0992488817798423,2.44155112645974,4.564367152709382,5.1679836845461775,4.25596526958299,0
30,4.044839865421427,5.790470303453553,1.1436958406132345,6.185184803538692,8.941421855802462,1
31,8.316335450192023,3.5381931561814746,0.1576818997968266,27.574726350042468,3.4991180263839716,1
32,0.4915334975139099,5.892790025583985,4.768586654594486,6.914290644477891,9.748170496306887,-1
33,2.217405671711264,1.7737756923999677,5.083954548920994,27.38117215792723,6.56808109008327,-1
34,5.8046330449971455,0.7069434770311578,5.117694808801787,8.213737430909847,2.0418251323532814,1
35,3.737282342687092,5.374984767069708,2.7382167031411737,12.133174988427069,32.08162939209879,0
36,0.08206417631331,2.789065166397721,6.140414579351226,9.45314215145671,6.995329082526341,-1
37,3.294416647160564,0.6862134767735858,0.4311257664237843,26.6153666092789,13.129011791829452,1
38,0.9593168687793217,1.1355394286694187,4.665676438474738,7.936294661271111,37.111949074591955,-1
39,2.847051366713896,1.8694446331136303,3.374517467836004,2.4244528621083874,4.059662181049127,0
40,3.712229035059401,2.00666416231676,0.3225388070373981,17.71372118794034,5.793302431844186,1
41,5.361931698761088,4.348457651672499,4.575370265283225,7.399113500133048,14.679591690802786,0
42,0.91067144116881,2.4995135847764924,3.337461885502238,16.448171427862658,8.540966357782521,-1
43,0.5837576596032414,1.12118437994079,5.617213597872539,18.38297282662849,16.80354401142681,-1
44,0.8915876024001705,3.295551144535764,1.241465057242051,5.961883994640803,9.837745661357609,0
45,6.445248712423432,5.563828642775099,1.0271169426695443,17.452733126070534,12.932164000749392,1
46,3.1333768131640305,5.313470286530016,0.0658768558672905,31.643037962127472,8.992221513639777,1
47,6.671081477140519,3.643528616551492,3.051577959601385,26.283439322171954,3.2479375020067445,1
48,0.7114775500689514,1.788727706462685,0.7688118088565716,8.728476345553355,3.042822799405652,1
49,2.804344017365109,0.4461143459705121,4.012469671563484,4.294192405293396,12.932211397052093,-1
50,1.822716900337108,3.044548970841467,1.1188005738488394,10.318790117549668,4.597648525972063,1
51,1.7091523077210198,1.4431390491955098,2.1536374829135303,5.431780691717253,21.810723201423315,0
52,5.370408426989186,2.16617621935978,2.2977614658405625,5.109092252202567,6.963860975893647,0
53,1.1281921406806945,3.591592277826764,6.598207335471136,4.561624875512257,19.124490463538415,0
54,2.5428192323376155,0.4473650744978992,1.6210866705552731,12.344306117760436,14.666078254921064,-1
55,2.074718258721238,6.623651776862303,1.9033286629619135,10.965542648015697,22.411192565853298,0
56,0.609442244882336,0.952672322827742,3.221723112164096,15.557384348832276,17.60121500303313,-1
57,2.046753272739992,6.5673834071495145,2.216125116537336,3.8716021616584775,3.564661584297674,0
58,2.445960426722891,7.212503225198667,3.2274285414877304,4.7707580986068745,14.844234630496274,0
59,3.3654160587951942,4.819738575122829,0.7884841035305938,7.173972520696187,7.5903447598452205,0
60,0.7506508186112348,1.0576905789049706,2.853441153927057,5.593536719171067,1.5280818581312487,1
61,1.6681231077266676,0.8865729008237503,1.9099818201158345,7.5592878864273105,3.400069417525933,1
62,1.2445196553186553,3.3556813958103,4.471806264219091,9.751675269093482,1.7116080143229686,1
63,6.280992471983294,1.1578863679573912,1.6153779816817302,3.6323636374497363,10.202664646242908,0
64,2.363901158250764,8.361867357085632,3.341936998332684,13.856104366238753,16.31307235862589,0
65,4.247522715014065,0.6531026158501295,7.835752507211334,5.684881186546607,18.764510763430927,-1
66,1.492662933092409,5.867554833782048,0.9769951428762432,9.565816962209276,0.682571095314953,1
67,7.525346281984584,0.193527279399417,7.387600160667555,16.55542507737982,14.563401244077063,-1
68,3.6432878645926543,4.480707590673479,4.392896936975287,2.8219352792678,8.301073212394215,0
69,2.193928624928207,0.680863098182722,10.39690166297833,5.297995971603021,17.057558019919842,-1
70,2.690040822176794,1.4252881091573792,0.4772190249085892,6.310535329190425,24.657013852318286,0
71,1.3038448932790727,3.9299575596236256,3.81270852940169,8.799933171806686,17.73341716094873,-1
72,1.3782292689124314,1.995660597266136,8.316695909901199,3.747945146023645,1.5404877681426286,1
73,0.3814036996051952,4.35024431466114,2.420083575336949,14.531961863801953,4.472442071376682,1
74,0.1080881602436185,2.0594984913599235,5.47777313302149,2.884424714627682,1.4989859124525142,1
75,0.323391619667556,3.215388740810685,2.584204311606711,12.131538668364183,10.530938167913076,-1
76,2.2926402702585635,1.5010858749184384,3.5417478270917497,16.700361202005467,21.815882856265322,-1
77,3.1719158205288203,0.5827303058370119,5.539148095329421,1.8932441373313742,6.505079348940855,0
78,0.760562371996887,0.7825234688751588,5.232651539746598,22.473276189694968,7.335757326917002,-1
79,4.45908941808734,0.1201488929789273,2.567417091134976,8.188625274758582,5.074499027001286,1
80,0.3913561137496999,2.1654739747983527,6.094325354629534,14.549375907260195,27.947261387076473,-1
81,8.177371647355912,3.1107662065351485,3.920140303415966,14.303926495962369,6.544143841075669,1
82,2.092066994975435,5.580868168370063,2.748563197283169,7.778745432778069,8.461606882428637,0
83,3.8585789008325504,4.1604039609845325,0.8880395424197065,8.020562098418855,13.791565952736166,0
84,2.884292296694983,5.7593471583662375,4.012892750266268,17.036969504023602,5.142088002249711,1
85,2.4520766734887025,1.9986605421300252,0.6570574927022133,20.07754565932459,6.712123181372159,1
86,3.970291242440584,0.2994001712342241,5.842297553163126,4.794381592670533,11.78508556511276,-1
87,0.6142333768416908,5.069525616946296,2.288342813422452,17.400621493632393,2.0893887352693685,1
88,5.230337515327886,2.9624221033534304,3.2628514676772724,17.79629388219875,4.94995901229657,1
89,4.643526384548935,0.5046638194195341,1.3788255142054924,4.294384614567214,9.875565692399322,0
90,1.8172268220979213,3.3291141047163557,2.2901843586854764,3.3473763566980126,3.6998929034850065,0
91,4.859695835316126,2.4172560648656947,7.184276273289932,12.20296884951957,18.532617358827846,0
92,1.705632809375559,3.2505260276241046,0.2509297668642515,6.092725938144003,2.555712649662984,1
93,3.909583517617974,4.669782163275045,7.904773625188601,16.0282018764845,10.56491409301976,-1
94,0.0188983693707002,3.209078251915764,8.911200723659679,5.649834894644674,17.09236282600033,-1
95,2.0718391554475897,2.0023559614096444,3.4176007347145125,4.555130307605589,5.490961959964791,0
96,1.1827654802657583,0.2964156171705473,2.448220108914717,10.460451772567776,11.02123354542095,-1
97,4.468279899331653,0.4291660638064554,1.1288098425498811,5.724658382710838,12.09159710482309,0
98,4.192755837413388,4.671691858341913,2.025108901238754,7.7896808016816985,13.850643438861123,0
99,0.2807801450278768,0.8112839496205946,1.4680140865563858,3.744562619369596,13.465171533523808,-1
100,3.279801784154087,6.103611173557308,5.630269983928154,14.28150982497178,5.580551861956536,1
101,1.332244731797283,5.714321648977995,7.853045744656614,13.678071493923191,14.021838525297738,-1
102,2.621252918516321,1.4675784397916076,5.248894525884195,35.55823375474428,22.03817786846714,-1
103,3.5722798434319305,5.135173760549624,3.5387420876342923,2.2203009015094137,3.9341996816618177,0
104,3.812508170533383,1.257758897865049,2.0821692880149083,22.123805477244563,21.174236391848307,-1
105,6.271512303467677,0.1511649510357452,2.7785460953114454,8.787531771576454,14.937628691318688,-1
106,3.992902299579451,1.8147566475855448,3.4487448670812006,21.685762462961733,15.638157226104932,-1
107,4.687618966539345,11.122362166105866,6.103312413940784,16.620086482692205,3.286729993621859,1
108,4.887573196394283,6.668155806832983,1.9111081109346475,14.233674986606587,13.353652693657624,1
109,3.921607950069509,1.3251309459104943,0.918749956716086,4.587139819882329,4.668037410248043,1
110,0.7703122689248616,9.892271235285191,1.8080411748856555,16.595536519798124,9.059746494870582,1
111,3.783688453631761,4.269976406685682,0.1180697107634305,8.631762379948135,6.477984281205529,1
112,2.6634750441229578,1.6497966836864548,1.5685779583644743,18.428098976204325,25.399929934245776,-1
113,6.593479897440673,2.535475555886576,1.5428020619214124,6.25793167458278,5.331074093693212,0
114,2.2280532779973927,6.836298010588441,6.8079514971676325,8.239212164202714,5.805136369865845,0
115,0.9324653750611998,2.9418149501667687,5.6388184086862365,4.061191897087131,14.917120759316523,-1
116,4.700459045238591,10.393347847151476,1.1489482042872177,7.17395755431032,6.852985691228984,1
117,4.261717030239075,2.012605630586525,4.004487764571751,4.558079438632256,33.12817441974925,0
118,0.3511306909596065,4.5669293727579605,5.3162690937470165,7.957692014227652,4.565573622874739,1
119,6.69289961859032,1.6432690295908103,5.315949241744313,2.1850037675066973,3.0779805902739517,0
120,5.698000014518823,1.7397308809086311,1.099268249811646,8.94832002683314,7.779701819416499,1
121,1.6621633252012118,3.739977995198392,2.53542679991031,11.348402078343417,5.84642882842876,1
122,1.612060023015208,5.748631072489952,3.115204529232248,12.528546591186732,8.328218741023948,-1
123,4.945019551061592,2.4970912883518683,2.216755671841021,5.546652075075862,19.83374566859513,0
124,5.393020933926417,0.95430967045126,0.9297078450187992,19.474307693845315,11.140746541112565,1
125,0.9445119634801024,0.1100059974624008,0.7941171634664294,23.75815070048833,6.317570663183727,-1
126,4.479185696309049,1.3132737437484034,8.509428700798319,6.657045305281469,16.732448368671452,0
127,3.9046738439239217,2.2520326665735704,1.7760139496849527,7.246013245106544,6.483776248551219,0
128,3.5182403221231766,4.2664685570004215,0.4268047205355868,6.207755071683802,8.09287948260951,1
129,5.12464767494909,1.018654242629124,2.588865818502681,6.433553134106708,4.54269461368256,0
130,4.385501072385969,3.149706227603073,0.9947816989483048,5.374907622617604,8.544307877176234,0
131,2.143615218628378,0.5186762928792685,0.2021203932311516,11.635120385716727,7.1065355547209625,1
132,4.6328071112019495,5.520061224772752,0.637567346320604,7.5303078070070875,14.16519619598284,0
133,2.1512615477021013,0.8871409888646826,10.326946237387627,5.848337848190497,8.467432701503128,-1
134,0.4581309341974767,5.939000094503048,7.08101026839284,16.377549375881483,0.8999579965455093,1
135,1.322084070465637,1.433195092220204,3.0645639206200523,14.318844239201885,5.155851260391198,-1
136,0.9795186212949532,1.198040492776344,6.026450520558907,11.543424684434326,26.50269349651447,-1
137,0.8857935993864241,7.08263919072493,4.813985977455497,5.903983483990825,0.4735390934322249,1
138,5.867052997971784,4.146198333726559,2.8719923129393967,15.802114634203518,6.627607563581201,1
139,2.636613408278695,3.073599403204189,0.1982943196164261,11.665249484272685,9.653398678772986,1
140,2.2859943428808283,4.737294038813953,7.502321929762886,19.053918228827623,9.017199602619986,-1
141,2.2277778084301847,1.8029185667568104,0.0902014807659712,11.189611031469344,20.76550610991529,1
142,0.5925533854951593,0.4159230549105231,0.063965986414111,15.583669332589373,17.79690743088882,-1
143,4.24848424926578,0.0558295447826254,2.745756356649291,14.854572755684096,22.633029464943423,-1
144,5.246488798010702,0.8911414259472601,1.8138675826411312,8.969482228456329,13.613703938209543,0
145,0.2953525195485192,5.896349212888836,1.3733264655572102,17.060442140064957,36.38788046054468,-1
146,3.469799829881036,6.296510507388235,5.715643417857544,15.132485077212213,11.661375361724257,-1
147,0.5413063869804297,1.7151656285495471,2.5768514483225067,12.453036909876026,42.592564816790926,-1
148,6.544536490988438,7.274237446263163,4.936852863192304,2.681238893891625,11.596882547873957,0
149,2.215611499782875,5.342587855378427,3.807026559093157,10.576833380999025,21.621641197381592,0
150,3.164351826420015,3.0373229867712253,4.208437102849089,5.454509263864428,8.344859047820194,0
